date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:02:42	19418/19418	---M--	200	added ('OK')	text/html	etag:%22e3702481ee28cf1:54b0cb%22	http://www.vitutor.com/alg/log/log_function.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/log/log_function.html	(from http://www.vitutor.com/)
12:02:43	16887/16887	---M--	200	added ('OK')	text/html	etag:%221ad3237fee28cf1:54b0cb%22	http://www.vitutor.com/alg/log/antilogarithm.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/log/antilogarithm.html	(from http://www.vitutor.com/)
12:02:43	29471/29471	---M--	200	added ('OK')	text/html	etag:%223734798dee28cf1:54b0cb%22	http://www.vitutor.com/alg/log/logarithms_workshhet.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/log/logarithms_workshhet.html	(from http://www.vitutor.com/)
12:02:44	21322/21322	---M--	200	added ('OK')	text/html	etag:%2294c3e78cee28cf1:54b0cb%22	http://www.vitutor.com/alg/log/logarithmic_workshhet.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/log/logarithmic_workshhet.html	(from http://www.vitutor.com/)
12:02:46	36325/36325	---M--	200	added ('OK')	text/html	etag:%224f8aeee1f228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/geometry_formulas.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/geometry_formulas.html	(from http://www.vitutor.com/)
12:02:46	10801/10801	---M--	200	added ('OK')	text/html	etag:%22c8864be2f228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/geometry_problems.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/geometry_problems.html	(from http://www.vitutor.com/)
12:02:46	15029/15029	---M--	200	added ('OK')	text/html	etag:%22f6bdceeaf228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/point_geometry.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/point_geometry.html	(from http://www.vitutor.com/)
12:02:48	16664/16664	---M--	200	added ('OK')	text/html	etag:%22622bc3eff228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/straight_line.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/straight_line.html	(from http://www.vitutor.com/)
12:02:48	15539/15539	---M--	200	added ('OK')	text/html	etag:%227a34c5eaf228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/planes.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/planes.html	(from http://www.vitutor.com/)
12:02:48	18543/18543	---M--	200	added ('OK')	text/html	etag:%22722ab1e3f228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/line_segment.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/line_segment.html	(from http://www.vitutor.com/)
12:02:49	14575/14575	---M--	200	added ('OK')	text/html	etag:%227b3019e5f228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/perpendicular_bisectors.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/perpendicular_bisectors.html	(from http://www.vitutor.com/)
12:02:50	21524/21524	---M--	200	added ('OK')	text/html	etag:%2263edc8dbf228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/angles.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/angles.html	(from http://www.vitutor.com/)
12:02:51	14890/14890	---M--	200	added ('OK')	text/html	etag:%224eb3aedbf228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/angle_bisector.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/angle_bisector.html	(from http://www.vitutor.com/)
12:02:51	16959/16959	---M--	200	added ('OK')	text/html	etag:%2267cd3eebf228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/polygons.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/polygons.html	(from http://www.vitutor.com/)
12:02:52	20137/20137	---M--	200	added ('OK')	text/html	etag:%22ffd72eef228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/sides_polygon.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/sides_polygon.html	(from http://www.vitutor.com/)
12:02:52	17105/17105	---M--	200	added ('OK')	text/html	etag:%2256bdc2e2f228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/height_geometry.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/height_geometry.html	(from http://www.vitutor.com/)
12:02:53	17896/17896	---M--	200	added ('OK')	text/html	etag:%228d1fc2e0f228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/diagonals.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/diagonals.html	(from http://www.vitutor.com/)
12:02:54	17814/17814	---M--	200	added ('OK')	text/html	etag:%224df995dcf228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/apothem.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/apothem.html	(from http://www.vitutor.com/)
12:02:54	12864/12864	---M--	200	added ('OK')	text/html	etag:%22a1fe25e4f228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/medians.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/medians.html	(from http://www.vitutor.com/)
12:02:55	15891/15891	---M--	200	added ('OK')	text/html	etag:%221e2521dcf228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/angles_polygon.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/angles_polygon.html	(from http://www.vitutor.com/)
12:02:56	27983/27983	---M--	200	added ('OK')	text/html	etag:%2232a522ddf228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/area_perimeter.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/area_perimeter.html	(from http://www.vitutor.com/)
12:02:56	18456/18456	---M--	200	added ('OK')	text/html	etag:%22de556aedf228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/regular_polygons.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/regular_polygons.html	(from http://www.vitutor.com/)
12:02:57	14107/14107	---M--	200	added ('OK')	text/html	etag:%227da44ae3f228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/irregular_polygons.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/irregular_polygons.html	(from http://www.vitutor.com/)
12:02:57	18326/18326	---M--	200	added ('OK')	text/html	etag:%22a2b83ee3f228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/inscribed_polygon.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/inscribed_polygon.html	(from http://www.vitutor.com/)
12:02:58	11880/11880	---M--	200	added ('OK')	text/html	etag:%22e2c143e0f228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/circumscribed_polygons.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/circumscribed_polygons.html	(from http://www.vitutor.com/)
12:02:58	14915/14915	---M--	200	added ('OK')	text/html	etag:%22bc2d85eff228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/star_polygons.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/star_polygons.html	(from http://www.vitutor.com/)
12:02:59	17195/17195	---M--	200	added ('OK')	text/html	etag:%22bc8ce7f1f228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/triangles.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/triangles.html	(from http://www.vitutor.com/)
12:02:59	16328/16328	---M--	200	added ('OK')	text/html	etag:%22508642dcf228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/angles_triangle.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/angles_triangle.html	(from http://www.vitutor.com/)
12:03:00	18004/18004	---M--	200	added ('OK')	text/html	etag:%227cea31e4f228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/orthocenter.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/orthocenter.html	(from http://www.vitutor.com/)
12:03:01	22263/22263	---M--	200	added ('OK')	text/html	etag:%229bc7a5ddf228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/area_triangle.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/area_triangle.html	(from http://www.vitutor.com/)
12:03:01	23340/23340	---M--	200	added ('OK')	text/html	etag:%22833a2decf228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/pythagorean_theorem.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/pythagorean_theorem.html	(from http://www.vitutor.com/)
12:03:02	24896/24896	---M--	200	added ('OK')	text/html	etag:%225777dbe1f228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/equilateral_triangle.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/equilateral_triangle.html	(from http://www.vitutor.com/)
12:03:03	22156/22156	---M--	200	added ('OK')	text/html	etag:%22addc4eef228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/similar_triangles.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/similar_triangles.html	(from http://www.vitutor.com/)
12:03:04	16007/16007	---M--	200	added ('OK')	text/html	etag:%2270d3a6ecf228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/quadrilaterals.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/quadrilaterals.html	(from http://www.vitutor.com/)
12:03:04	14705/14705	---M--	200	added ('OK')	text/html	etag:%22d0d29ae4f228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/parallelograms.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/parallelograms.html	(from http://www.vitutor.com/)
12:03:05	18740/18740	---M--	200	added ('OK')	text/html	etag:%22b26d4eff228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/square.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/square.html	(from http://www.vitutor.com/)
12:03:05	16281/16281	---M--	200	added ('OK')	text/html	etag:%221b3125edf228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/rectangles.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/rectangles.html	(from http://www.vitutor.com/)
12:03:06	15441/15441	---M--	200	added ('OK')	text/html	etag:%224778ededf228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/rhombus.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/rhombus.html	(from http://www.vitutor.com/)
12:03:07	14121/14121	---M--	200	added ('OK')	text/html	etag:%228453a8edf228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/rhomboid.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/rhomboid.html	(from http://www.vitutor.com/)
12:03:07	18922/18922	---M--	200	added ('OK')	text/html	etag:%224a64fceff228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/trapezoid.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/trapezoid.html	(from http://www.vitutor.com/)
12:03:08	16506/16506	---M--	200	added ('OK')	text/html	etag:%22a21a9e4f228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/pentagon.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/pentagon.html	(from http://www.vitutor.com/)
12:03:09	18271/18271	---M--	200	added ('OK')	text/html	etag:%2290bd1e2f228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/hexagon.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/hexagon.html	(from http://www.vitutor.com/)
12:03:09	19952/19952	---M--	200	added ('OK')	text/html	etag:%22f4f4fdef228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/circle.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/circle.html	(from http://www.vitutor.com/)
12:03:09	15387/15387	---M--	200	added ('OK')	text/html	etag:%22c59a3ce0f228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/circumference.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/circumference.html	(from http://www.vitutor.com/)
12:03:10	16884/16884	---M--	200	added ('OK')	text/html	etag:%22d014d6dff228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/circular_sector.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/circular_sector.html	(from http://www.vitutor.com/)
12:03:11	16458/16458	---M--	200	added ('OK')	text/html	etag:%22b3edcedff228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/circular_segment.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/circular_segment.html	(from http://www.vitutor.com/)
12:03:11	18986/18986	---M--	200	added ('OK')	text/html	etag:%2253d1b3e0f228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/concentric_circles.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/concentric_circles.html	(from http://www.vitutor.com/)
12:03:12	13921/13921	---M--	200	added ('OK')	text/html	etag:%228f51b8e3f228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/lune_hippocrates.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/lune_hippocrates.html	(from http://www.vitutor.com/)
12:03:12	23673/23673	---M--	200	added ('OK')	text/html	etag:%224acb4bdff228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/circle_worksheets.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/circle_worksheets.html	(from http://www.vitutor.com/)
12:03:13	22704/22704	---M--	200	added ('OK')	text/html	etag:%225545e5def228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/circle_problems.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/circle_problems.html	(from http://www.vitutor.com/)
12:03:14	18538/18538	---M--	200	added ('OK')	text/html	etag:%226ec6c4ddf228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/area_worksheets.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/area_worksheets.html	(from http://www.vitutor.com/)
12:03:14	19418/19418	---M--	200	added ('OK')	text/html	etag:%222ab835ddf228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/area_problems.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/area_problems.html	(from http://www.vitutor.com/)
12:03:15	15431/15431	---M--	200	added ('OK')	text/html	etag:%22efe95cecf228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/pythagorean_worksheets.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/pythagorean_worksheets.html	(from http://www.vitutor.com/)
12:03:16	28152/28152	---M--	200	added ('OK')	text/html	etag:%2269a0d2ebf228cf1:54b0cb%22	http://www.vitutor.com/geometry/plane/pythagorean_problems.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/plane/pythagorean_problems.html	(from http://www.vitutor.com/)
12:03:17	19599/19599	---M--	200	added ('OK')	text/html	etag:%224daf6df4f228cf1:54b0cb%22	http://www.vitutor.com/geometry/solid/polyhedron.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/solid/polyhedron.html	(from http://www.vitutor.com/)
12:03:18	15774/15774	---M--	200	added ('OK')	text/html	etag:%223eeeef6f228cf1:54b0cb%22	http://www.vitutor.com/geometry/solid/tetrahedron.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/solid/tetrahedron.html	(from http://www.vitutor.com/)
12:03:18	17634/17634	---M--	200	added ('OK')	text/html	etag:%22c2e8bf3f228cf1:54b0cb%22	http://www.vitutor.com/geometry/solid/hexahedron.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/solid/hexahedron.html	(from http://www.vitutor.com/)
12:03:19	15727/15727	---M--	200	added ('OK')	text/html	etag:%22dc9ffdf3f228cf1:54b0cb%22	http://www.vitutor.com/geometry/solid/octahedron.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/solid/octahedron.html	(from http://www.vitutor.com/)
12:03:19	15886/15886	---M--	200	added ('OK')	text/html	etag:%227ef713f3f228cf1:54b0cb%22	http://www.vitutor.com/geometry/solid/dodecahedron.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/solid/dodecahedron.html	(from http://www.vitutor.com/)
12:03:20	15810/15810	---M--	200	added ('OK')	text/html	etag:%221b4f1f3f228cf1:54b0cb%22	http://www.vitutor.com/geometry/solid/icosahedron.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/solid/icosahedron.html	(from http://www.vitutor.com/)
12:03:21	22635/22635	---M--	200	added ('OK')	text/html	etag:%2220ae8cf4f228cf1:54b0cb%22	http://www.vitutor.com/geometry/solid/prisms.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/solid/prisms.html	(from http://www.vitutor.com/)
12:03:21	20649/20649	---M--	200	added ('OK')	text/html	etag:%22d39995f2f228cf1:54b0cb%22	http://www.vitutor.com/geometry/solid/cuboid.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/solid/cuboid.html	(from http://www.vitutor.com/)
12:03:23	28993/28993	---M--	200	added ('OK')	text/html	etag:%22d476f5f228cf1:54b0cb%22	http://www.vitutor.com/geometry/solid/pyramid_math.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/solid/pyramid_math.html	(from http://www.vitutor.com/)
12:03:23	19373/19373	---M--	200	added ('OK')	text/html	etag:%228ae98af6f228cf1:54b0cb%22	http://www.vitutor.com/geometry/solid/truncated_pyramid.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/solid/truncated_pyramid.html	(from http://www.vitutor.com/)
12:03:24	18467/18467	---M--	200	added ('OK')	text/html	etag:%224c96f2f2f228cf1:54b0cb%22	http://www.vitutor.com/geometry/solid/cylinder_geometry.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/solid/cylinder_geometry.html	(from http://www.vitutor.com/)
12:03:24	20045/20045	---M--	200	added ('OK')	text/html	etag:%221dc27df2f228cf1:54b0cb%22	http://www.vitutor.com/geometry/solid/cone.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/solid/cone.html	(from http://www.vitutor.com/)
12:03:25	18986/18986	---M--	200	added ('OK')	text/html	etag:%22509b7cf6f228cf1:54b0cb%22	http://www.vitutor.com/geometry/solid/truncated_cone.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/solid/truncated_cone.html	(from http://www.vitutor.com/)
12:03:26	17945/17945	---M--	200	added ('OK')	text/html	etag:%22ddb878f5f228cf1:54b0cb%22	http://www.vitutor.com/geometry/solid/sphere_geometry.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/solid/sphere_geometry.html	(from http://www.vitutor.com/)
12:03:26	20851/20851	---M--	200	added ('OK')	text/html	etag:%22f7f370f3f228cf1:54b0cb%22	http://www.vitutor.com/geometry/solid/hemisphere.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/solid/hemisphere.html	(from http://www.vitutor.com/)
12:03:27	40331/40331	---M--	200	added ('OK')	text/html	etag:%22831519f8f228cf1:54b0cb%22	http://www.vitutor.com/geometry/solid/volume_worksheets.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/solid/volume_worksheets.html	(from http://www.vitutor.com/)
12:03:28	29463/29463	---M--	200	added ('OK')	text/html	etag:%22cef719f7f228cf1:54b0cb%22	http://www.vitutor.com/geometry/solid/volume_problems.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/solid/volume_problems.html	(from http://www.vitutor.com/)
12:03:28	32237/32237	---M--	200	added ('OK')	text/html	etag:%22ebb271c7f228cf1:54b0cb%22	http://www.vitutor.com/geometry/line/analytic_formulas.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/line/analytic_formulas.html	(from http://www.vitutor.com/)
12:03:30	9853/9853	---M--	200	added ('OK')	text/html	etag:%2220a13fc7f228cf1:54b0cb%22	http://www.vitutor.com/geometry/line/analitic_problems.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/line/analitic_problems.html	(from http://www.vitutor.com/)
12:03:30	19620/19620	---M--	200	added ('OK')	text/html	etag:%22f18fefbf328cf1:54b0cb%22	http://www.vitutor.com/geometry/vec/vectors_plane.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/vec/vectors_plane.html	(from http://www.vitutor.com/)
12:03:31	14909/14909	---M--	200	added ('OK')	text/html	etag:%224c4ccaaf328cf1:54b0cb%22	http://www.vitutor.com/geometry/vec/unit_vector.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/vec/unit_vector.html	(from http://www.vitutor.com/)
12:03:32	18841/18841	---M--	200	added ('OK')	text/html	etag:%22cdd6b18f328cf1:54b0cb%22	http://www.vitutor.com/geometry/vec/adding_vectors.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/vec/adding_vectors.html	(from http://www.vitutor.com/)
12:03:32	17283/17283	---M--	200	added ('OK')	text/html	etag:%228cb431af328cf1:54b0cb%22	http://www.vitutor.com/geometry/vec/scalar_multiplication.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/vec/scalar_multiplication.html	(from http://www.vitutor.com/)
12:03:33	23230/23230	---M--	200	added ('OK')	text/html	etag:%22bc42bf9f328cf1:54b0cb%22	http://www.vitutor.com/geometry/vec/dependence_independence.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/vec/dependence_independence.html	(from http://www.vitutor.com/)
12:03:34	20634/20634	---M--	200	added ('OK')	text/html	etag:%223712b0af328cf1:54b0cb%22	http://www.vitutor.com/geometry/vec/standard_basis.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/vec/standard_basis.html	(from http://www.vitutor.com/)
12:03:35	22828/22828	---M--	200	added ('OK')	text/html	etag:%2236f9349f328cf1:54b0cb%22	http://www.vitutor.com/geometry/vec/cartesian_polar.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/vec/cartesian_polar.html	(from http://www.vitutor.com/)
12:03:36	22474/22474	---M--	200	added ('OK')	text/html	etag:%22428c49af328cf1:54b0cb%22	http://www.vitutor.com/geometry/vec/scalar_product.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/vec/scalar_product.html	(from http://www.vitutor.com/)
12:03:36	20196/20196	---M--	200	added ('OK')	text/html	etag:%22537f9ebf328cf1:54b0cb%22	http://www.vitutor.com/geometry/vec/vector_projection.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/vec/vector_projection.html	(from http://www.vitutor.com/)
12:03:37	22906/22906	---M--	200	added ('OK')	text/html	etag:%227834309f328cf1:54b0cb%22	http://www.vitutor.com/geometry/vec/angle_vectors.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/vec/angle_vectors.html	(from http://www.vitutor.com/)
12:03:38	20489/20489	---M--	200	added ('OK')	text/html	etag:%221ba5c19f328cf1:54b0cb%22	http://www.vitutor.com/geometry/vec/orthogonal_orthonormal.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/vec/orthogonal_orthonormal.html	(from http://www.vitutor.com/)
12:03:39	29631/29631	---M--	200	added ('OK')	text/html	etag:%226b4665bf328cf1:54b0cb%22	http://www.vitutor.com/geometry/vec/vector_problems.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/vec/vector_problems.html	(from http://www.vitutor.com/)
12:03:39	17598/17598	---M--	200	added ('OK')	text/html	etag:%22593535c8f228cf1:54b0cb%22	http://www.vitutor.com/geometry/line/distance_formula.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/line/distance_formula.html	(from http://www.vitutor.com/)
12:03:40	23340/23340	---M--	200	added ('OK')	text/html	etag:%22c6fddfc9f228cf1:54b0cb%22	http://www.vitutor.com/geometry/line/midpoint.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/line/midpoint.html	(from http://www.vitutor.com/)
12:03:41	17622/17622	---M--	200	added ('OK')	text/html	etag:%224b8d51cbf228cf1:54b0cb%22	http://www.vitutor.com/geometry/line/slope.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/line/slope.html	(from http://www.vitutor.com/)
12:03:41	18091/18091	---M--	200	added ('OK')	text/html	etag:%2257c13caf228cf1:54b0cb%22	http://www.vitutor.com/geometry/line/parallel_lines.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/line/parallel_lines.html	(from http://www.vitutor.com/)
12:03:42	16684/16684	---M--	200	added ('OK')	text/html	etag:%2221f82caf228cf1:54b0cb%22	http://www.vitutor.com/geometry/line/perpendicular_lines.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/line/perpendicular_lines.html	(from http://www.vitutor.com/)
12:03:42	16478/16478	---M--	200	added ('OK')	text/html	etag:%22aed7b6c7f228cf1:54b0cb%22	http://www.vitutor.com/geometry/line/angle_lines.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/line/angle_lines.html	(from http://www.vitutor.com/)
12:03:43	19756/19756	---M--	200	added ('OK')	text/html	etag:%22ff91d5caf228cf1:54b0cb%22	http://www.vitutor.com/geometry/line/point_line.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/line/point_line.html	(from http://www.vitutor.com/)
12:03:43	16697/16697	---M--	200	added ('OK')	text/html	etag:%22916e74ccf228cf1:54b0cb%22	http://www.vitutor.com/geometry/line/vector_equation.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/line/vector_equation.html	(from http://www.vitutor.com/)
12:03:44	15940/15940	---M--	200	added ('OK')	text/html	etag:%22966f52caf228cf1:54b0cb%22	http://www.vitutor.com/geometry/line/parametric_form.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/line/parametric_form.html	(from http://www.vitutor.com/)
12:03:44	16317/16317	---M--	200	added ('OK')	text/html	etag:%22ad7c0cbf228cf1:54b0cb%22	http://www.vitutor.com/geometry/line/point%e2%80%93slope.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/line/point%e2%80%93slope.html	(from http://www.vitutor.com/)
12:03:45	15409/15409	---M--	200	added ('OK')	text/html	etag:%228ce34ccf228cf1:54b0cb%22	http://www.vitutor.com/geometry/line/two-point.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/line/two-point.html	(from http://www.vitutor.com/)
12:03:46	15771/15771	---M--	200	added ('OK')	text/html	etag:%22c5e464c8f228cf1:54b0cb%22	http://www.vitutor.com/geometry/line/general_form.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/line/general_form.html	(from http://www.vitutor.com/)
12:03:46	14452/14452	---M--	200	added ('OK')	text/html	etag:%221bffc3cbf228cf1:54b0cb%22	http://www.vitutor.com/geometry/line/slope%e2%80%93intercept.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/line/slope%e2%80%93intercept.html	(from http://www.vitutor.com/)
12:03:47	20418/20418	---M--	200	added ('OK')	text/html	etag:%2221babac8f228cf1:54b0cb%22	http://www.vitutor.com/geometry/line/intercept_form.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/line/intercept_form.html	(from http://www.vitutor.com/)
12:03:48	16604/16604	---M--	200	added ('OK')	text/html	etag:%2279a7adccf228cf1:54b0cb%22	http://www.vitutor.com/geometry/line/vertical_horizontal.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/line/vertical_horizontal.html	(from http://www.vitutor.com/)
12:03:48	20900/20900	---M--	200	added ('OK')	text/html	etag:%22c98a8cc9f228cf1:54b0cb%22	http://www.vitutor.com/geometry/line/locus.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/line/locus.html	(from http://www.vitutor.com/)
12:03:49	26681/26681	---M--	200	added ('OK')	text/html	etag:%2240b455c9f228cf1:54b0cb%22	http://www.vitutor.com/geometry/line/line_problems.html	/home/mario/websites/copiaVitutor/www.vitutor.com/geometry/line/line_problems.html	(from http://www.vitutor.com/)
